,fips,state_fips,lat,lon,population,income,livestock_plant,livestock_plant_0_50km,livestock_plant_50_100km,livestock_plant_100_150km,cattle_plant,hog_plant,chicken_plant,livestock_plant_binary,cattle_plant_binary,hog_plant_binary,chicken_plant_binary,livestock_plant_small,livestock_plant_medium,livestock_plant_large,line_speed_waiver,line_speed_waiver_2020,company,case_rate,case_rate_log,case_rate_ihs,cases,death_rate,death_rate_log,death_rate_ihs,deaths,log_income_pc,density,density_sq,timing_case,old,black,hisp,freight,public_transit,household_size,nursing_census,prison,uninsured,essential_workers,share_manufacturing,manufacturing_establishments,work_google,retail_google,covid_testing,covid_testing_rate,covid_positivity,livestock_sales_1959
1255,18111,18,40.9623985,-87.4021716,14011,557893000,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,No plant,7.27999429,1.985130078,2.682961358,102,0.785097423,-0.241947463,0.720988958,11,10.59207973,0.416334996,0.173334829,0.368131868,0.13139676,0.012632931,0.063878381,0.103996,0.1,2.480762316,0.00428235,0.0028549,0.087,0.164176808,0.062504817,18,-27.51449876,-29.44266382,54.67132967,54.67132967,0.133159269,5.497817
1256,18091,18,41.5490129,-86.7447386,110007,4678294000,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,No plant,6.372321761,1.851963887,2.551211629,701,0.254529257,-1.36833949,0.251858133,28,10.65790007,1.105539154,1.222216822,0.291208791,0.118592453,0.126419228,0.068404738,1.17772,0.9,2.384020138,0.004372449,0.052633014,0.087,0.017859614,0.11932448,153,-28.54497354,-43.83730159,80.3767033,80.3767033,0.079280706,7.221201
1257,18149,18,41.2844785,-86.6446359,22935,810679000,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,No plant,6.23501199,1.830180502,2.529697328,143,0.218007412,-1.523226216,0.216316452,5,10.47296332,0.989192822,0.978502439,0.346153846,0.121124918,0.008109876,0.039372139,0.126875,0.1,2.619461935,0,0,0.065,0.100295673,0.059551314,20,-26.72222222,-45.07407407,63.48375845,63.48375845,0.098214286,2.287401
1258,18131,18,41.0452718,-86.6925383,12469,542678000,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No plant,5.613922528,1.725249678,2.42623655,70,0.080198893,-2.523245564,0.08011317,1,10.68102586,0.520793716,0.271226095,0.417582418,0.132889566,0.012912022,0.032079557,0.099958,0.2,2.406730769,0.003929746,0.009383271,0.077,0.18448001,0.183799601,19,-27.93302438,-32.89787736,85.652418,85.652418,0.065543071,5.283587
1259,18049,18,41.0503837,-86.265006,20092,832555000,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,No plant,4.927334262,1.594798124,2.298086927,99,0.099542106,-2.307174545,0.099378447,2,10.63193284,1.098528376,1.206764594,0.362637363,0.13278917,0.014035437,0.052956401,0.108232,0.1,2.535261289,0.007017718,0.003533745,0.116,0.11448742,0.140892794,38,-30.82618665,-34.93203454,70.17718495,70.17718495,0.070212766,7.822447
1260,18085,18,41.2442928,-85.8615754,79344,3792563000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,No plant,8.923169994,2.188651264,2.884923557,708,0.113430127,-2.176568252,0.113188285,9,10.77475977,1.448188737,2.097250617,0.362637363,0.112144586,0.015930631,0.080547994,0.302515,0.1,2.517342548,0.004877495,0.003251664,0.107,0.025922232,0.373310081,185,-30.30291005,-40.86507937,76.55273241,76.55273241,0.116562397,14.930245
1261,18141,18,41.6176989,-86.2881592,270771,12908529000,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,No plant,9.469256309,2.248050373,2.943974064,2564,0.291759457,-1.231825593,0.28777115,79,10.77212537,1.290546034,1.665509067,0.274725275,0.104449886,0.151013218,0.089138054,1.296907,1.3,2.538467617,0.005347692,0.002563051,0.091,0.027443094,0.106264393,331,-35.29695767,-41.55092593,112.3569363,112.3569363,0.084278342,6.535511
1262,18039,18,41.6006928,-85.8639864,205560,9623587000,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,No plant,20.27145359,3.009213669,3.702968669,4167,0.350262697,-1.049071843,0.343469494,72,10.75398966,1.084285099,1.175674175,0.32967033,0.099304339,0.071181164,0.162979179,1.23955,0.3,2.765806246,0.006543102,0.006314458,0.152,0.011553115,0.549194495,806,-33.58201058,-35.99867725,129.3685542,129.3685542,0.156695371,14.292814
1263,18087,18,41.6424683,-85.4263018,39330,1657619000,0,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0,No plant,12.76379354,2.546612533,3.241290742,502,0.254258835,-1.369402493,0.251596059,10,10.64890521,1.139187826,1.297748903,0.362637363,0.091406051,0.007398932,0.041469616,0.281074,0.2,3.198278003,0.004042715,0,0.392,0.043763243,0.353972777,175,-35.57407407,-52.81018519,56.77599797,56.77599797,0.224809673,9.836103
1264,18113,18,41.4046794,-85.4172708,47532,1891674000,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,No plant,12.1602289,2.4981707,3.19300427,578,0.610115291,-0.494107338,0.577479313,29,10.59156954,1.684715492,2.838266289,0.263736264,0.102941176,0.014474459,0.105381638,0.230608,0.1,2.579380873,0.008941345,0.006837499,0.08,0.03621157,0.323217954,124,-30.56628959,-39.28946338,99.86956156,99.86956156,0.121761112,8.088322
